State,Town,Crimes,Type
Virginia,James Madison University,0,Sexual Orientation
Virginia,James Madison University,1,Ethinictity
Virginia,James Madison University,0,Disability
Virginia,James Madison University,0,Gender
Virginia,James Madison University,0,Gender Identity
Virginia,King George,0,Race
Virginia,King George,1,Religion
Virginia,King George,0,Sexual Orientation
Virginia,King George,0,Ethinictity
Virginia,King George,0,Disability
Virginia,King George,0,Gender
Virginia,King George,0,Gender Identity
Virginia,Loudoun,2,Race
Virginia,Loudoun,1,Religion
Virginia,Loudoun,0,Sexual Orientation
Virginia,Loudoun,0,Ethinictity
Virginia,Loudoun,0,Disability
Virginia,Loudoun,0,Gender
Virginia,Loudoun,0,Gender Identity
Virginia,Norfolk,3,Race
Virginia,Norfolk,3,Religion
Virginia,Norfolk,1,Sexual Orientation
Virginia,Norfolk,0,Ethinictity
Virginia,Norfolk,0,Disability
Virginia,Norfolk,0,Gender
Virginia,Norfolk,0,Gender Identity
Virginia,Orange,2,Race
Virginia,Orange,0,Religion
Virginia,Orange,0,Sexual Orientation
Virginia,Orange,0,Ethinictity
Virginia,Orange,0,Disability
Virginia,Orange,0,Gender
Virginia,Orange,0,Gender Identity
Virginia,Poquoson,1,Race
Virginia,Poquoson,0,Religion
Virginia,Poquoson,0,Sexual Orientation
Virginia,Poquoson,0,Ethinictity
Virginia,Poquoson,0,Disability
Virginia,Poquoson,0,Gender
Virginia,Poquoson,0,Gender Identity
Virginia,Portsmouth,3,Race
Virginia,Portsmouth,0,Religion
Virginia,Portsmouth,0,Sexual Orientation
Virginia,Portsmouth,0,Ethinictity
Virginia,Portsmouth,0,Disability
Virginia,Portsmouth,0,Gender
Virginia,Portsmouth,0,Gender Identity
Virginia,Powhatan,1,Race
Virginia,Powhatan,0,Religion
Virginia,Powhatan,0,Sexual Orientation
Virginia,Powhatan,0,Ethinictity
Virginia,Powhatan,0,Disability
Virginia,Powhatan,0,Gender
Virginia,Powhatan,0,Gender Identity
Virginia,Prince George County Police Department,1,Race
Virginia,Prince George County Police Department,0,Religion
Virginia,Prince George County Police Department,0,Sexual Orientation
Virginia,Prince George County Police Department,0,Ethinictity
Virginia,Prince George County Police Department,0,Disability
Virginia,Prince George County Police Department,0,Gender
Virginia,Prince George County Police Department,0,Gender Identity
Virginia,Radford,0,Race
Virginia,Radford,0,Religion
Virginia,Radford,1,Sexual Orientation
Virginia,Radford,0,Ethinictity
Virginia,Radford,0,Disability
Virginia,Radford,0,Gender
Virginia,Radford,0,Gender Identity
Virginia,Richmond,0,Race
Virginia,Richmond,0,Religion
Virginia,Richmond,0,Sexual Orientation
Virginia,Richmond,1,Ethinictity
Virginia,Richmond,0,Disability
Virginia,Richmond,0,Gender
Virginia,Richmond,0,Gender Identity
Virginia,Roanoke,1,Race
Virginia,Roanoke,0,Religion
Virginia,Roanoke,0,Sexual Orientation
Virginia,Roanoke,0,Ethinictity
Virginia,Roanoke,0,Disability
Virginia,Roanoke,0,Gender
Virginia,Roanoke,0,Gender Identity
Virginia,Rockingham,1,Race
Virginia,Rockingham,0,Religion
Virginia,Rockingham,0,Sexual Orientation
Virginia,Rockingham,0,Ethinictity
Virginia,Rockingham,0,Disability
Virginia,Rockingham,0,Gender
Virginia,Rockingham,0,Gender Identity
Virginia,Spotsylvania,2,Race
Virginia,Spotsylvania,1,Religion
Virginia,Spotsylvania,1,Sexual Orientation
Virginia,Spotsylvania,0,Ethinictity
Virginia,Spotsylvania,0,Disability
Virginia,Spotsylvania,0,Gender
Virginia,Spotsylvania,0,Gender Identity
Virginia,Virginia Beach,3,Race
Virginia,Virginia Beach,2,Religion
Virginia,Virginia Beach,0,Sexual Orientation
Virginia,Virginia Beach,0,Ethinictity
Virginia,Virginia Beach,0,Disability
Virginia,Virginia Beach,0,Gender
Virginia,Virginia Beach,0,Gender Identity
Virginia,Virginia Commonwealth University,0,Race
Virginia,Virginia Commonwealth University,0,Religion
Virginia,Virginia Commonwealth University,0,Sexual Orientation
Virginia,Virginia Commonwealth University,0,Ethinictity
Virginia,Virginia Commonwealth University,1,Disability
Virginia,Virginia Commonwealth University,0,Gender
Virginia,Virginia Commonwealth University,0,Gender Identity
Virginia,Virginia Military Institute,1,Race
Virginia,Virginia Military Institute,0,Religion
Virginia,Virginia Military Institute,0,Sexual Orientation
Virginia,Virginia Military Institute,0,Ethinictity
Virginia,Virginia Military Institute,0,Disability
Virginia,Virginia Military Institute,0,Gender
Virginia,Virginia Military Institute,0,Gender Identity
Virginia,West Point,1,Race
Virginia,West Point,0,Religion
Virginia,West Point,0,Sexual Orientation
Virginia,West Point,0,Ethinictity
Virginia,West Point,0,Disability
Virginia,West Point,0,Gender
Virginia,West Point,0,Gender Identity
Virginia,Westmoreland,1,Race
Virginia,Westmoreland,0,Religion
Virginia,Westmoreland,0,Sexual Orientation
Virginia,Westmoreland,0,Ethinictity
Virginia,Westmoreland,0,Disability
Virginia,Westmoreland,0,Gender
Virginia,Westmoreland,0,Gender Identity
Virginia,Woodstock,1,Race
Virginia,Woodstock,0,Religion
Virginia,Woodstock,0,Sexual Orientation
Virginia,Woodstock,0,Ethinictity
Virginia,Woodstock,0,Disability
Virginia,Woodstock,0,Gender
Virginia,Woodstock,0,Gender Identity
Virginia,York,2,Race
Virginia,York,0,Religion
Virginia,York,0,Sexual Orientation
Virginia,York,0,Ethinictity
Virginia,York,0,Disability
Virginia,York,0,Gender
Virginia,York,0,Gender Identity
Washington,Aberdeen,3,Race
Washington,Aberdeen,0,Religion
Washington,Aberdeen,0,Sexual Orientation
Washington,Aberdeen,1,Ethinictity
Washington,Aberdeen,0,Disability
Washington,Aberdeen,0,Gender
Washington,Aberdeen,0,Gender Identity
Washington,Auburn,5,Race
Washington,Auburn,1,Religion
Washington,Auburn,0,Sexual Orientation
Washington,Auburn,3,Ethinictity
Washington,Auburn,0,Disability
Washington,Auburn,0,Gender
Washington,Auburn,1,Gender Identity
Washington,Bellevue,0,Race
Washington,Bellevue,0,Religion
Washington,Bellevue,1,Sexual Orientation
Washington,Bellevue,0,Ethinictity
Washington,Bellevue,0,Disability
Washington,Bellevue,0,Gender
Washington,Bellevue,0,Gender Identity
Washington,Bellingham,0,Race
Washington,Bellingham,4,Religion
Washington,Bellingham,0,Sexual Orientation
Washington,Bellingham,4,Ethinictity
Washington,Bellingham,1,Disability
Washington,Bellingham,0,Gender
Washington,Bellingham,0,Gender Identity
Washington,Benton,0,Race
Washington,Benton,0,Religion
Washington,Benton,0,Sexual Orientation
Washington,Benton,1,Ethinictity
Washington,Benton,0,Disability
Washington,Benton,0,Gender
Washington,Benton,0,Gender Identity
Washington,Burien,0,Race
Washington,Burien,1,Religion
Washington,Burien,0,Sexual Orientation
Washington,Burien,0,Ethinictity
Washington,Burien,0,Disability
Washington,Burien,0,Gender
Washington,Burien,0,Gender Identity
Washington,Chelan,0,Race
Washington,Chelan,2,Religion
Washington,Chelan,0,Sexual Orientation
Washington,Chelan,0,Ethinictity
Washington,Chelan,0,Disability
Washington,Chelan,0,Gender
Washington,Chelan,0,Gender Identity
Washington,Cheney,3,Race
Washington,Cheney,0,Religion
Washington,Cheney,0,Sexual Orientation
Washington,Cheney,0,Ethinictity
Washington,Cheney,0,Disability
Washington,Cheney,0,Gender
Washington,Cheney,0,Gender Identity
Washington,Clallam,2,Race
Washington,Clallam,0,Religion
Washington,Clallam,0,Sexual Orientation
Washington,Clallam,0,Ethinictity
Washington,Clallam,0,Disability
Washington,Clallam,0,Gender
Washington,Clallam,0,Gender Identity
Washington,Clark,3,Race
Washington,Clark,0,Religion
Washington,Clark,1,Sexual Orientation
Washington,Clark,0,Ethinictity
Washington,Clark,0,Disability
Washington,Clark,0,Gender
Washington,Clark,0,Gender Identity
Washington,Clarkston,1,Race
Washington,Clarkston,0,Religion
Washington,Clarkston,0,Sexual Orientation
Washington,Clarkston,0,Ethinictity
Washington,Clarkston,0,Disability
Washington,Clarkston,0,Gender
Washington,Clarkston,0,Gender Identity
Washington,Columbia,0,Race
Washington,Columbia,0,Religion
Washington,Columbia,0,Sexual Orientation
Washington,Columbia,2,Ethinictity
Washington,Columbia,0,Disability
Washington,Columbia,0,Gender
Washington,Columbia,0,Gender Identity
Washington,Covington,0,Race
Washington,Covington,1,Religion
Washington,Covington,0,Sexual Orientation
Washington,Covington,0,Ethinictity
Washington,Covington,0,Disability
Washington,Covington,0,Gender
Washington,Covington,0,Gender Identity
Washington,Cowlitz,1,Race
Washington,Cowlitz,0,Religion
Washington,Cowlitz,0,Sexual Orientation
Washington,Cowlitz,0,Ethinictity
Washington,Cowlitz,0,Disability
Washington,Cowlitz,0,Gender
Washington,Cowlitz,0,Gender Identity
Washington,Des Moines,4,Race
Washington,Des Moines,1,Religion
Washington,Des Moines,0,Sexual Orientation
Washington,Des Moines,0,Ethinictity
Washington,Des Moines,0,Disability
Washington,Des Moines,0,Gender
Washington,Des Moines,0,Gender Identity
Washington,Klickitat,0,Race
Washington,Klickitat,0,Religion
Washington,Klickitat,0,Sexual Orientation
Washington,Klickitat,1,Ethinictity
Washington,Klickitat,0,Disability
Washington,Klickitat,0,Gender
Washington,Klickitat,0,Gender Identity
Washington,Lacey,0,Race
Washington,Lacey,0,Religion
Washington,Lacey,0,Sexual Orientation
Washington,Lacey,1,Ethinictity
Washington,Lacey,0,Disability
Washington,Lacey,0,Gender
Washington,Lacey,0,Gender Identity
Washington,Lakewood,3,Race
Washington,Lakewood,0,Religion
Washington,Lakewood,0,Sexual Orientation
Washington,Lakewood,0,Ethinictity
Washington,Lakewood,0,Disability
Washington,Lakewood,0,Gender
Washington,Lakewood,0,Gender Identity
Washington,Lincoln,0,Race
Washington,Lincoln,0,Religion
Washington,Lincoln,1,Sexual Orientation
Washington,Lincoln,0,Ethinictity
Washington,Lincoln,0,Disability
Washington,Lincoln,0,Gender
Washington,Lincoln,0,Gender Identity
Washington,Maple Valley,0,Race
Washington,Maple Valley,0,Religion
Washington,Maple Valley,0,Sexual Orientation
Washington,Maple Valley,1,Ethinictity
Washington,Maple Valley,0,Disability
Washington,Maple Valley,0,Gender
Washington,Maple Valley,0,Gender Identity
Washington,Mason,3,Race
Washington,Mason,0,Religion
Washington,Mason,0,Sexual Orientation
Washington,Mason,0,Ethinictity
Washington,Mason,0,Disability
Washington,Mason,0,Gender
Washington,Mason,0,Gender Identity
Washington,Mercer Island,0,Race
Washington,Mercer Island,1,Religion
Washington,Mercer Island,0,Sexual Orientation
Washington,Mercer Island,0,Ethinictity
Washington,Mercer Island,0,Disability
Washington,Mercer Island,0,Gender
Washington,Mercer Island,0,Gender Identity
Washington,Mill Creek,0,Race
Washington,Mill Creek,0,Religion
Washington,Mill Creek,0,Sexual Orientation
Washington,Mill Creek,0,Ethinictity
Washington,Mill Creek,0,Disability
Washington,Mill Creek,0,Gender
Washington,Mill Creek,1,Gender Identity
Washington,Milton,0,Race
Washington,Milton,0,Religion
Washington,Milton,0,Sexual Orientation
Washington,Milton,1,Ethinictity
Washington,Milton,0,Disability
Washington,Milton,0,Gender
Washington,Milton,0,Gender Identity
Washington,Mount Vernon,0,Race
Washington,Mount Vernon,1,Religion
Washington,Mount Vernon,0,Sexual Orientation
Washington,Mount Vernon,0,Ethinictity
Washington,Mount Vernon,0,Disability
Washington,Mount Vernon,0,Gender
Washington,Mount Vernon,0,Gender Identity
Washington,Napavine,1,Race
Washington,Napavine,0,Religion
Washington,Napavine,0,Sexual Orientation
Washington,Napavine,0,Ethinictity
Washington,Napavine,0,Disability
Washington,Napavine,0,Gender
Washington,Napavine,0,Gender Identity
Washington,Stevens,0,Race
Washington,Stevens,0,Religion
Washington,Stevens,0,Sexual Orientation
Washington,Stevens,1,Ethinictity
Washington,Stevens,0,Disability
Washington,Stevens,0,Gender
Washington,Stevens,0,Gender Identity
Washington,Sunnyside,1,Race
Washington,Sunnyside,0,Religion
Washington,Sunnyside,0,Sexual Orientation
Washington,Sunnyside,0,Ethinictity
Washington,Sunnyside,0,Disability
Washington,Sunnyside,0,Gender
Washington,Sunnyside,0,Gender Identity
Washington,Tacoma,3,Race
Washington,Tacoma,0,Religion
Washington,Tacoma,2,Sexual Orientation
Washington,Tacoma,0,Ethinictity
Washington,Tacoma,0,Disability
Washington,Tacoma,0,Gender
Washington,Tacoma,0,Gender Identity
Washington,Thurston,3,Race
Washington,Thurston,0,Religion
Washington,Thurston,1,Sexual Orientation
Washington,Thurston,0,Ethinictity
Washington,Thurston,0,Disability
Washington,Thurston,0,Gender
Washington,Thurston,0,Gender Identity
Washington,Tukwila,1,Race
Washington,Tukwila,0,Religion
Washington,Tukwila,0,Sexual Orientation
Washington,Tukwila,0,Ethinictity
Washington,Tukwila,0,Disability
Washington,Tukwila,0,Gender
Washington,Tukwila,0,Gender Identity
Washington,Tumwater,1,Race
Washington,Tumwater,0,Religion
Washington,Tumwater,0,Sexual Orientation
Washington,Tumwater,0,Ethinictity
Washington,Tumwater,0,Disability
Washington,Tumwater,0,Gender
Washington,Tumwater,0,Gender Identity
Washington,University of Washington,3,Race
Washington,University of Washington,2,Religion
Washington,University of Washington,0,Sexual Orientation
Washington,University of Washington,0,Ethinictity
Washington,University of Washington,0,Disability
Washington,University of Washington,0,Gender
Washington,University of Washington,0,Gender Identity
Washington,Vancouver,5,Race
Washington,Vancouver,0,Religion
Washington,Vancouver,3,Sexual Orientation
Washington,Vancouver,0,Ethinictity
Washington,Vancouver,0,Disability
Washington,Vancouver,0,Gender
Washington,Vancouver,0,Gender Identity
Washington,"Washington State University, Pullman",0,Race
Washington,"Washington State University, Pullman",0,Religion
Washington,"Washington State University, Pullman",1,Sexual Orientation
Washington,"Washington State University, Pullman",0,Ethinictity
Washington,"Washington State University, Pullman",0,Disability
Washington,"Washington State University, Pullman",0,Gender
Washington,"Washington State University, Pullman",0,Gender Identity
Washington,Western Washington University,0,Race
Washington,Western Washington University,0,Religion
Washington,Western Washington University,1,Sexual Orientation
Washington,Western Washington University,0,Ethinictity
Washington,Western Washington University,0,Disability
Washington,Western Washington University,0,Gender
Washington,Western Washington University,0,Gender Identity
Washington,Yakima,1,Race
Washington,Yakima,0,Religion
Washington,Yakima,1,Sexual Orientation
Washington,Yakima,1,Ethinictity
Washington,Yakima,1,Disability
Washington,Yakima,0,Gender
Washington,Yakima,0,Gender Identity
West Virginia,Barboursville,2,Race
West Virginia,Barboursville,0,Religion
West Virginia,Barboursville,0,Sexual Orientation
West Virginia,Barboursville,0,Ethinictity
West Virginia,Barboursville,0,Disability
West Virginia,Barboursville,0,Gender
West Virginia,Barboursville,0,Gender Identity
West Virginia,Beckley,3,Race
West Virginia,Beckley,0,Religion
West Virginia,Beckley,1,Sexual Orientation
West Virginia,Beckley,0,Ethinictity
West Virginia,Beckley,0,Disability
West Virginia,Beckley,0,Gender
West Virginia,Beckley,0,Gender Identity
West Virginia,Brooke,4,Race
West Virginia,Brooke,0,Religion
West Virginia,Brooke,0,Sexual Orientation
West Virginia,Brooke,0,Ethinictity
West Virginia,Brooke,0,Disability
West Virginia,Brooke,0,Gender
West Virginia,Brooke,0,Gender Identity
West Virginia,Buckhannon,1,Race
West Virginia,Buckhannon,0,Religion
West Virginia,Buckhannon,0,Sexual Orientation
West Virginia,Buckhannon,0,Ethinictity
West Virginia,Buckhannon,0,Disability
West Virginia,Buckhannon,0,Gender
West Virginia,Buckhannon,0,Gender Identity
West Virginia,Charleston,3,Race
West Virginia,Charleston,3,Religion
West Virginia,Charleston,1,Sexual Orientation
West Virginia,Charleston,0,Ethinictity
West Virginia,Charleston,0,Disability
West Virginia,Charleston,0,Gender
West Virginia,Charleston,0,Gender Identity
West Virginia,Dunbar,0,Race
West Virginia,Dunbar,0,Religion
West Virginia,Dunbar,1,Sexual Orientation
West Virginia,Dunbar,0,Ethinictity
West Virginia,Dunbar,0,Disability
West Virginia,Dunbar,0,Gender
West Virginia,Dunbar,0,Gender Identity
West Virginia,Fairmont,1,Race
West Virginia,Fairmont,1,Religion
West Virginia,Fairmont,0,Sexual Orientation
West Virginia,Fairmont,0,Ethinictity
West Virginia,Fairmont,0,Disability
West Virginia,Fairmont,0,Gender
West Virginia,Fairmont,0,Gender Identity
West Virginia,Fayette,1,Race
West Virginia,Fayette,0,Religion
West Virginia,Fayette,1,Sexual Orientation
West Virginia,Fayette,0,Ethinictity
West Virginia,Fayette,0,Disability
West Virginia,Fayette,0,Gender
West Virginia,Fayette,0,Gender Identity
West Virginia,Hancock,2,Race
West Virginia,Hancock,0,Religion
West Virginia,Hancock,0,Sexual Orientation
West Virginia,Hancock,0,Ethinictity
West Virginia,Hancock,0,Disability
West Virginia,Hancock,0,Gender
West Virginia,Hancock,0,Gender Identity
West Virginia,Harrison,1,Race
West Virginia,Harrison,1,Religion
West Virginia,Harrison,2,Sexual Orientation
West Virginia,Harrison,0,Ethinictity
West Virginia,Harrison,0,Disability
West Virginia,Harrison,0,Gender
West Virginia,Harrison,0,Gender Identity
West Virginia,Huntington,4,Race
West Virginia,Huntington,1,Religion
West Virginia,Huntington,2,Sexual Orientation
West Virginia,Huntington,1,Ethinictity
West Virginia,Huntington,0,Disability
West Virginia,Huntington,0,Gender
West Virginia,Huntington,0,Gender Identity
West Virginia,Martinsburg,1,Race
West Virginia,Martinsburg,0,Religion
West Virginia,Martinsburg,0,Sexual Orientation
West Virginia,Martinsburg,0,Ethinictity
West Virginia,Martinsburg,0,Disability
West Virginia,Martinsburg,0,Gender
West Virginia,Martinsburg,0,Gender Identity
West Virginia,McDowell,1,Race
West Virginia,McDowell,0,Religion
West Virginia,McDowell,0,Sexual Orientation
West Virginia,McDowell,0,Ethinictity
West Virginia,McDowell,0,Disability
West Virginia,McDowell,0,Gender
West Virginia,McDowell,0,Gender Identity
West Virginia,Morgantown,0,Race
West Virginia,Morgantown,0,Religion
West Virginia,Morgantown,0,Sexual Orientation
West Virginia,Morgantown,1,Ethinictity
West Virginia,Morgantown,0,Disability
West Virginia,Morgantown,0,Gender
West Virginia,Morgantown,0,Gender Identity
West Virginia,Moundsville,1,Race
West Virginia,Moundsville,14,Religion
